        epoch      ;  log10(epoch)     ;           MSE           ;         delta MSE       
                  1;             0,0000;        16,54522000649381;        16,54522000649381
                  2;             0,3010;         0,81218892631686;       -15,73303108017695
                  3;             0,4771;         0,80930802664321;        -0,00288089967365
                  4;             0,6021;         0,79991512222556;        -0,00939290441765
                  5;             0,6990;         0,79156041056251;        -0,00835471166305
                  6;             0,7782;         0,78596623606958;        -0,00559417449293
                  7;             0,8451;         0,77953618575279;        -0,00643005031680
                  8;             0,9031;         0,77569249192444;        -0,00384369382835
                  9;             0,9542;         0,77399832981655;        -0,00169416210789
                 10;             1,0000;         0,77232823323008;        -0,00167009658647
                 11;             1,0414;         0,77056851053517;        -0,00175972269491
                 12;             1,0792;         0,76846882518383;        -0,00209968535134
                 13;             1,1139;         0,76618580531056;        -0,00228301987327
                 14;             1,1461;         0,76362112714868;        -0,00256467816188
                 15;             1,1761;         0,76079238714875;        -0,00282873999993
                 16;             1,2041;         0,75817080174418;        -0,00262158540457
                 17;             1,2304;         0,75570558984347;        -0,00246521190071
                 18;             1,2553;         0,75330855104675;        -0,00239703879672
                 19;             1,2788;         0,75134046583268;        -0,00196808521407
                 20;             1,3010;         0,74935662822569;        -0,00198383760699
                 21;             1,3222;         0,74725991869617;        -0,00209670952952
                 22;             1,3424;         0,74516859228750;        -0,00209132640867
                 23;             1,3617;         0,74305016580004;        -0,00211842648746
                 24;             1,3802;         0,74087355448982;        -0,00217661131022
                 25;             1,3979;         0,73871631683149;        -0,00215723765833
                 26;             1,4150;         0,73782164601150;        -0,00089467081999
                 27;             1,4314;         0,73888185944487;         0,00106021343337
                 28;             1,4472;         0,74210901846888;         0,00322715902401
                 29;             1,4624;         0,74001300684203;        -0,00209601162685
                 30;             1,4771;         0,73524952686443;        -0,00476347997760
                 31;             1,4914;         0,73196343466772;        -0,00328609219671
                 32;             1,5051;         0,73065376952703;        -0,00130966514069
                 33;             1,5185;         0,73084454176304;         0,00019077223601
                 34;             1,5315;         0,73051772927181;        -0,00032681249123
                 35;             1,5441;         0,72947118936583;        -0,00104653990598
                 36;             1,5563;         0,72714637503368;        -0,00232481433215
                 37;             1,5682;         0,72593604023988;        -0,00121033479380
                 38;             1,5798;         0,72503120990046;        -0,00090483033942
                 39;             1,5911;         0,72249043798762;        -0,00254077191284
                 40;             1,6021;         0,71886806059986;        -0,00362237738776
                 41;             1,6128;         0,71655794395684;        -0,00231011664302
                 42;             1,6232;         0,71816037559857;         0,00160243164173
                 43;             1,6335;         0,72076471420012;         0,00260433860155
                 44;             1,6435;         0,73400014283385;         0,01323542863373
                 45;             1,6532;         0,76766740605478;         0,03366726322093
                 46;             1,6628;         0,77529959194875;         0,00763218589397
                 47;             1,6721;         0,76686940286626;        -0,00843018908249
                 48;             1,6812;         0,75440555971530;        -0,01246384315096
                 49;             1,6902;         0,73955365160561;        -0,01485190810969
                 50;             1,6990;         0,72661786726686;        -0,01293578433875
                 51;             1,7076;         0,72406897065676;        -0,00254889661010
                 52;             1,7160;         0,72277257495090;        -0,00129639570586
                 53;             1,7243;         0,71416376932382;        -0,00860880562708
                 54;             1,7324;         0,70096978102523;        -0,01319398829859
                 55;             1,7404;         0,69100961302820;        -0,00996016799703
                 56;             1,7482;         0,68320701558980;        -0,00780259743840
                 57;             1,7559;         0,67603313973685;        -0,00717387585295
                 58;             1,7634;         0,67188769389298;        -0,00414544584387
                 59;             1,7709;         0,67012393540290;        -0,00176375849008
                 60;             1,7782;         0,66839830164065;        -0,00172563376225
                 61;             1,7853;         0,66741913876294;        -0,00097916287771
                 62;             1,7924;         0,66717695932953;        -0,00024217943341
                 63;             1,7993;         0,66650883987135;        -0,00066811945818
                 64;             1,8062;         0,66633931062843;        -0,00016952924292
                 65;             1,8129;         0,66632329725013;        -0,00001601337830
                 66;             1,8195;         0,66635155206473;         0,00002825481460
                 67;             1,8261;         0,66660515971187;         0,00025360764714
                 68;             1,8325;         0,66719851414655;         0,00059335443468
                 69;             1,8388;         0,66875765181702;         0,00155913767047
                 70;             1,8451;         0,67085705021712;         0,00209939840010
                 71;             1,8513;         0,67429985846764;         0,00344280825052
                 72;             1,8573;         0,67785503470308;         0,00355517623544
                 73;             1,8633;         0,68157731310415;         0,00372227840107
                 74;             1,8692;         0,68594818229051;         0,00437086918636
                 75;             1,8751;         0,68996271250759;         0,00401453021708
                 76;             1,8808;         0,69432976356063;         0,00436705105304
                 77;             1,8865;         0,69831954297538;         0,00398977941475
                 78;             1,8921;         0,70126255463076;         0,00294301165538
                 79;             1,8976;         0,70326315323887;         0,00200059860811
                 80;             1,9031;         0,70640589283334;         0,00314273959447
                 81;             1,9085;         0,71009033520737;         0,00368444237403
                 82;             1,9138;         0,71465325839483;         0,00456292318746
                 83;             1,9191;         0,71591019766080;         0,00125693926597
                 84;             1,9243;         0,71368188730776;        -0,00222831035304
                 85;             1,9294;         0,70973058181193;        -0,00395130549583
                 86;             1,9345;         0,70550566819465;        -0,00422491361728
                 87;             1,9395;         0,70153461429022;        -0,00397105390443
                 88;             1,9445;         0,69880752847158;        -0,00272708581864
                 89;             1,9494;         0,69678121253542;        -0,00202631593616
                 90;             1,9542;         0,69307739883231;        -0,00370381370311
                 91;             1,9590;         0,68950936162880;        -0,00356803720351
                 92;             1,9638;         0,68645011065351;        -0,00305925097529
                 93;             1,9685;         0,68313541092654;        -0,00331469972697
                 94;             1,9731;         0,68059508915130;        -0,00254032177524
                 95;             1,9777;         0,67863725103546;        -0,00195783811584
                 96;             1,9823;         0,67718639809626;        -0,00145085293920
                 97;             1,9868;         0,67586208127519;        -0,00132431682107
                 98;             1,9912;         0,67465526633203;        -0,00120681494316
                 99;             1,9956;         0,67313280039926;        -0,00152246593277
                100;             2,0000;         0,67194065310141;        -0,00119214729785
                101;             2,0043;         0,67107775930867;        -0,00086289379274
                102;             2,0086;         0,67114396219188;         0,00006620288321
                103;             2,0128;         0,67097558539404;        -0,00016837679784
                104;             2,0170;         0,67028235471788;        -0,00069323067616
                105;             2,0212;         0,66980439827844;        -0,00047795643944
                106;             2,0253;         0,66949890657005;        -0,00030549170839
                107;             2,0294;         0,66887675350448;        -0,00062215306557
                108;             2,0334;         0,66840250479378;        -0,00047424871070
                109;             2,0374;         0,66803822461342;        -0,00036428018036
                110;             2,0414;         0,66736941467571;        -0,00066880993771
                111;             2,0453;         0,66674497363891;        -0,00062444103680
                112;             2,0492;         0,66608921382032;        -0,00065575981859
                113;             2,0531;         0,66552496437045;        -0,00056424944987
                114;             2,0569;         0,66526977032062;        -0,00025519404983
                115;             2,0607;         0,66464658468070;        -0,00062318563992
                116;             2,0645;         0,66330466446983;        -0,00134192021087
                117;             2,0682;         0,66270234425174;        -0,00060232021809
                118;             2,0719;         0,66227082246792;        -0,00043152178382
                119;             2,0755;         0,66165488931622;        -0,00061593315170
                120;             2,0792;         0,66133261640077;        -0,00032227291545
                121;             2,0828;         0,66076132778594;        -0,00057128861483
                122;             2,0864;         0,66028107645682;        -0,00048025132912
                123;             2,0899;         0,65986071691779;        -0,00042035953903
                124;             2,0934;         0,66007483417982;         0,00021411726203
                125;             2,0969;         0,66043484010872;         0,00036000592890
                126;             2,1004;         0,66105809562396;         0,00062325551524
                127;             2,1038;         0,66079828675361;        -0,00025980887035
                128;             2,1072;         0,66031350853677;        -0,00048477821684
                129;             2,1106;         0,65999733225468;        -0,00031617628209
                130;             2,1139;         0,66021506468618;         0,00021773243150
                131;             2,1173;         0,66083797926581;         0,00062291457963
                132;             2,1206;         0,66110233258902;         0,00026435332321
                133;             2,1239;         0,66104518503540;        -0,00005714755362
                134;             2,1271;         0,66072534363093;        -0,00031984140447
                135;             2,1303;         0,66027940523659;        -0,00044593839434
                136;             2,1335;         0,65953756488953;        -0,00074184034706
                137;             2,1367;         0,65908320936786;        -0,00045435552167
                138;             2,1399;         0,65880743611737;        -0,00027577325049
                139;             2,1430;         0,65854335544035;        -0,00026408067702
                140;             2,1461;         0,65816642516194;        -0,00037693027841
                141;             2,1492;         0,65771022188085;        -0,00045620328109
                142;             2,1523;         0,65730350277666;        -0,00040671910419
                143;             2,1553;         0,65697791057449;        -0,00032559220217
                144;             2,1584;         0,65670846566721;        -0,00026944490728
                145;             2,1614;         0,65645317509566;        -0,00025529057155
                146;             2,1644;         0,65613219015547;        -0,00032098494019
                147;             2,1673;         0,65601592406562;        -0,00011626608985
                148;             2,1703;         0,65580622693220;        -0,00020969713342
                149;             2,1732;         0,65551596922949;        -0,00029025770271
                150;             2,1761;         0,65534049401893;        -0,00017547521056
                151;             2,1790;         0,65541929632812;         0,00007880230919
                152;             2,1818;         0,65581293388436;         0,00039363755624
                153;             2,1847;         0,65593344728615;         0,00012051340179
                154;             2,1875;         0,65581813849948;        -0,00011530878667
                155;             2,1903;         0,65557831418908;        -0,00023982431040
                156;             2,1931;         0,65518746873649;        -0,00039084545259
                157;             2,1959;         0,65470321988821;        -0,00048424884828
                158;             2,1987;         0,65455192542725;        -0,00015129446096
                159;             2,2014;         0,65445808954681;        -0,00009383588044
                160;             2,2041;         0,65435605996076;        -0,00010202958605
                161;             2,2068;         0,65425497463586;        -0,00010108532490
                162;             2,2095;         0,65409640863744;        -0,00015856599842
                163;             2,2122;         0,65412621511393;         0,00002980647649
